Dataset and Mouse,Number of runs,Number of runs std,Mean number of steps,Mean number of steps std,Mean step height,Mean step height std,Mean step length,Mean step length std,Mean step duration,Mean step duration std,Mean step frequency,Mean step frequency std,Mean propulsion vector angle,Mean propulsion vector angle std,Time mean,Time std,Instant speed - Spine - X mean,Instant speed - Spine - X std,Instant speed - Spine - Y mean,Instant speed - Spine - Y std
pre - corridor,63.0,,2.365079365079365,0.8962282040313083,0.00597280939371546,0.0015462213194200164,0.08266402551280713,0.008381059572848806,0.21813926164815944,0.062261121209099345,5.435290790864613,0.062261121209099345,5.172784805678874,1.3685414955276674,0.6275733506240883,0.3637769868541659,0.3070060990116746,0.09821407014977966,0.0010484209604852608,0.05500065707309186
,,,,,,,,,,,,,,,,,,,,
post - corridor,61.0,,2.540983606557377,0.8791532903470114,0.006358592023364431,0.0006678190300952666,0.08182800466145422,0.008778692028506164,0.17247761574764894,0.04801340898244911,6.458741700547304,0.048013408982449116,5.389679635001839,1.867991295976535,0.5524231326122137,0.32038873339934376,0.3572210977327615,0.09666214898685238,0.0011405763983722821,0.05535216221773572
,,,,,,,,,,,,,,,,,,,,
