Event,TP,FP,FN,Precision,Recall,F1,MATE (ms),median ATE (ms),MATE_std (ms),minmax ATE (ms),MTE (ms),median TE (ms),MTE_std (ms),minmax TE (ms)
Stance,11,0,97,0.35483870612903234,0.09032258040537634,0.14301075096218638,13.636363636363637,15.0,0.0,5.0-25.0,12.727272727272727,15.0,0.0,-5.0-25.0
Peak,11,0,97,0.35483870612903234,0.09032258040537634,0.14301075096218638,11.818181818181818,10.0,0.0,0.0-20.0,11.818181818181818,10.0,0.0,0.0-20.0
Swing,11,0,97,0.35483870612903234,0.09032258040537634,0.14301075096218638,11.818181818181818,5.0,0.0,0.0-40.0,10.909090909090908,5.0,0.0,-5.0-40.0
Touchdown,11,0,97,0.35483870612903234,0.09032258040537634,0.14301075096218638,10.909090909090908,10.0,0.0,0.0-30.0,-7.2727272727272725,-10.0,0.0,-30.0-15.0
