Event,TP,FP,FN,Precision,Recall,F1,MATE (ms),median ATE (ms),MATE_std (ms),minmax ATE (ms),MTE (ms),median TE (ms),MTE_std (ms),minmax TE (ms)
Swing,86,2,22,0.9811827915560036,0.7892473094546595,0.859626208351162,8.126344086021506,7.5,4.8164000395245425,0.0-50.0,5.072580645161291,5.0,6.327107976623764,-25.0-50.0
Peak,86,2,22,0.9811827915560036,0.7865591374273296,0.8580901100503793,8.817204301075268,5.0,4.245337739742675,0.0-50.0,2.263440860215054,5.0,5.129306605100872,-50.0-25.0
Stance,87,1,21,0.9935483829107528,0.7989247287820789,0.8704557014051283,10.905913978494622,10.0,4.384929301563028,0.0-40.0,10.46505376344086,10.0,4.881982690801825,-10.0-40.0
Touchdown,86,2,22,0.9731182754874552,0.7865591374273295,0.8554019380230494,15.690860215053764,15.0,5.0411396272120275,0.0-40.0,-15.120967741935486,-15.0,5.60270976247317,-40.0-15.0
