Event,TP,FP,FN,Precision,Recall,F1,MATE (ms),median ATE (ms),MATE_std (ms),minmax ATE (ms),MTE (ms),median TE (ms),MTE_std (ms),minmax TE (ms)
Swing,44,2,64,0.8387096717204301,0.41182795572562725,0.538709671539752,9.598765432098766,7.5,2.553315018836807,0.0-30.0,4.598765432098765,5.0,3.0673547610837733,-25.0-30.0
Peak,41,5,67,0.7795698872132618,0.38225806334435497,0.5004608238930437,9.07051282051282,6.25,2.744468493524664,0.0-45.0,6.25,5.0,3.427018038257418,-15.0-45.0
Stance,42,4,66,0.8118279514068102,0.39999999875376335,0.5224270294875539,10.74074074074074,10.0,1.1111111111111112,0.0-30.0,9.814814814814815,10.0,1.2962962962962963,-5.0-30.0
Touchdown,46,0,62,0.8709677360752688,0.4306451599706989,0.5623655854307914,16.141975308641975,15.0,3.6229103166393286,0.0-35.0,-15.95679012345679,-15.0,3.8080955018245137,-35.0-5.0
