feature,importance,change_score,change_effect_size,combined_rank,direction
Mean angle during swing - rhindlimb - hip (°)_cos,0.00280970856628916,-1.4073577967121942e-05,-0.34444284992923074,0.0009677840260432112,away_from_healthy
Mean angle during stance - rhindlimb - knee (°)_sin,0.00281400516300995,0.00021989669249512442,0.3251167345720141,0.0009148801696665832,towards_healthy
Mean phase during stance - rhindlimb - hip (°)_cos,0.003515404929647331,7.339721895371909e-06,0.2596249008591834,0.0009126866563395729,towards_healthy
Mean step jerk Y during swing - hip (m/s^3),0.002792122861058505,-5.221179438719318,-0.32612730767337933,0.0009105875113703032,away_from_healthy
Mean phase acceleration - rhindlimb - hip (rad/s^2)_cos,0.0019046579653360504,0.3152691954807797,0.47370576687070265,0.0009022474620959059,towards_healthy
Mean phase velocity during swing - rhindlimb - ankle (rad/s)_sin,0.002523589599978208,-0.2266539523020462,-0.35631262677776265,0.0008991868392772785,away_from_healthy
Mean angle acceleration during swing - rhindlimb - lHindpaw (rad/s^2)_sin,0.0032377320877982705,0.16894924629322008,0.2520801882451091,0.0008161681141794181,towards_healthy
Mean phase acceleration during swing - rhindlimb - knee (rad/s^2)_sin,0.0022943453475877114,0.22261666019099938,0.3518463700453736,0.0008072570821792272,towards_healthy
Mean phase during swing - rhindlimb - knee (°)_cos,0.005388342964215781,-4.707253661206945e-05,-0.1493516888732798,0.0008047581219340815,away_from_healthy
Mean angle during stance - rhindlimb - ankle (°)_sin,0.0016978239108196998,-0.0006424049821257619,-0.4738304362216115,0.0008044806442911807,away_from_healthy
Mean step jerk X during stance - hip (m/s^3),0.005858434063884309,6.158382443861363,0.13396216105446682,0.0007848084875930444,towards_healthy
Mean phase excursion - rhindlimb - lHindpaw (°),0.0008807441833528792,-10.791839400325756,-0.8807243576554425,0.0007756928551422319,away_from_healthy
Mean angle velocity during swing - rhindlimb - knee (rad/s)_sin,0.0018499825174825176,0.281593110276419,0.41418453271367883,0.0007662341445319718,towards_healthy
Mean phase acceleration during stance - rhindlimb - lHindpaw (rad/s^2)_sin,0.002210027106075034,0.25416763258813535,0.3466189993830935,0.000766037384117242,towards_healthy
Mean angle velocity during swing - rhindlimb - ankle (rad/s)_cos,0.0016637968485069766,-0.20139445479690055,-0.4604137375045712,0.0007660349254694239,away_from_healthy
Mean phase excursion - rhindlimb - hip (°),0.0022349673050091226,-1.57421838158767,-0.33783155526009345,0.0007550424806066915,away_from_healthy
Mean angle during stance - rhindlimb - hip (°)_sin,0.0026765197323115365,0.00031747760384830126,0.27898694379318684,0.0007467140601197541,towards_healthy
Mean phase velocity during swing - rhindlimb - knee (rad/s)_sin,0.0016193597342003146,-0.33449720389456106,-0.4527699871323939,0.0007331974860165933,away_from_healthy
Mean angle acceleration - rhindlimb - lHindpaw (rad/s^2)_cos,0.0012799365459793884,-0.39832505297368415,-0.5705048019022426,0.0007302099456114117,away_from_healthy
Mean phase value - rhindlimb - ankle (°)_sin,0.0011004126343509286,-0.03373436076686198,-0.6628503914944185,0.0007294089454849174,away_from_healthy
Mean angle acceleration during stance - rhindlimb - knee (rad/s^2)_sin,0.005133118951224708,0.10571800729781614,0.14097338849091953,0.0007236331720811022,towards_healthy
Mean angle excursion - rhindlimb - lHindpaw (°),0.006961115281833653,-0.9282786183373233,-0.10367287433276472,0.0007216788298294284,away_from_healthy
Mean phase during stance - rhindlimb - hip (°)_sin,0.0024677637352598794,0.00031755259414662645,0.2790130874294199,0.0006885383788212165,towards_healthy
Mean phase acceleration during swing - rhindlimb - ankle (rad/s^2)_cos,0.00226041768533655,-0.1316144346944187,-0.2989364955959886,0.0006757213414377043,away_from_healthy
Mean step jerk Y during stance - knee (m/s^3),0.0012326591472371525,-15.733436507319965,-0.5370389491933849,0.0006619859731458543,away_from_healthy
Mean phase value - rhindlimb - hip (°)_sin,0.0028472978984403347,-0.0028451600822484435,-0.2323638893897114,0.0006616092139327477,away_from_healthy
Mean step acceleration Y during swing - lHindfingers (m/s^2),0.0018604552627540395,0.161759295050518,0.3544923308977093,0.0006595171226245897,towards_healthy
Mean step velocity Y during swing - lHindpaw (m/s),0.002075559816457824,-0.0014449822371935227,-0.3162752356354647,0.0006564481700257001,away_from_healthy
Mean phase velocity - rhindlimb - lHindpaw (rad/s)_cos,0.001625065933646848,-0.007185515048030444,-0.39629899860031464,0.0006440120021637312,away_from_healthy
Mean phase during stance - rhindlimb - ankle (°)_sin,0.001941223235439955,-0.000530807321805167,-0.33065035998046927,0.0006418661616006723,away_from_healthy
Mean angle acceleration - rhindlimb - lHindfingers (rad/s^2)_cos,0.0017308379986646736,-0.27739797056249466,-0.37038553699370425,0.0006410773615845235,away_from_healthy
Mean angle value - rhindlimb - hip (°)_cos,0.001594487607079457,-0.025422790130853246,-0.3952457129624474,0.0006302143910699066,away_from_healthy
Mean angle acceleration during stance - rhindlimb - lHindfingers (rad/s^2)_sin,0.0015340890432042787,-0.24291253825003406,-0.40304591953360375,0.0006183083290646949,away_from_healthy
Mean step length (m),0.0010147836194589444,-0.0033806628840849645,-0.606881574175118,0.0006158534804243681,away_from_healthy
Mean angle acceleration during swing - rhindlimb - lHindfingers (rad/s^2)_sin,0.003841525995506582,0.10950178501116886,0.16029771746476412,0.0006157878486612608,towards_healthy
Mean angle value - rhindlimb - hip (°)_sin,0.002545925594729252,-0.0028451600822484435,-0.23236388938971117,0.0005915811732881026,away_from_healthy
Mean phase acceleration during stance - rhindlimb - knee (rad/s^2)_sin,0.00164366740589386,0.2317906884004592,0.357896390020645,0.0005882626309640107,towards_healthy
Mean phase excursion - rhindlimb - knee (°),0.0018415877555260495,-0.9162994613240514,-0.3156887681600751,0.000581368570000696,away_from_healthy
Mean phase velocity during stance - rhindlimb - knee (rad/s)_cos,0.0015878667584015955,-0.16783531510061422,-0.3577011585960561,0.0005679817791764146,away_from_healthy
Mean phase velocity during swing - rhindlimb - lHindpaw (rad/s)_cos,0.0012784248006786434,-0.18760191390616204,-0.4343968560333802,0.0005553437140899034,away_from_healthy
Mean angle during stance - rhindlimb - hip (°)_cos,0.0018745519632571543,1.0074354643063721e-05,0.294744355705158,0.000552513610646069,towards_healthy
Mean phase velocity during stance - rhindlimb - ankle (rad/s)_sin,0.0014811511571227428,-0.25377377616789104,-0.3695054704614377,0.000547293455137142,away_from_healthy
Mean step velocity X during swing - lHindfingers (m/s),0.0015427939597322305,-0.026647977282125535,-0.3435206202245191,0.0005299815379258576,away_from_healthy
Mean phase velocity during stance - rhindlimb - hip (rad/s)_cos,0.0018353946358645012,0.09775941276109623,0.2867869222057907,0.0005263671786525983,towards_healthy
Mean step velocity Y during stance - hip (m/s),0.0012086141964671308,0.002946910763921759,0.4324356208682301,0.0005226478304394208,towards_healthy
Mean phase acceleration during stance - rhindlimb - ankle (rad/s^2)_cos,0.0018933667251105268,-0.12911699831321177,-0.2737303370368056,0.0005182719117987774,away_from_healthy
Mean phase during swing - rhindlimb - ankle (°)_sin,0.0016353239881060286,-0.0005906426055119242,-0.3143284850496709,0.0005140289117467541,away_from_healthy
Mean angle during swing - rhindlimb - hip (°)_sin,0.0014110129284417828,-0.00046961476479157396,-0.353703346506461,0.0004990799947537401,away_from_healthy
Mean angle acceleration during stance - rhindlimb - lHindpaw (rad/s^2)_cos,0.001271885968763694,0.17249414606115465,0.39189350529173766,0.0004984438506301816,towards_healthy
Mean phase velocity during stance - rhindlimb - ankle (rad/s)_cos,0.0014695291908914212,-0.1542468043181751,-0.3308284719279494,0.00048616209667612473,away_from_healthy
Mean step acceleration Y during swing - knee (m/s^2),0.001955590150959735,0.06360595346834563,0.24301438883424376,0.00047523654534574645,towards_healthy
Mean phase during swing - rhindlimb - hip (°)_cos,0.0012791039995866268,-1.1684182829929668e-05,-0.36505866005754695,0.0004669479921633431,away_from_healthy
Mean phase during stance - rhindlimb - ankle (°)_cos,0.0013933989511194594,-9.403274121910776e-06,-0.3269990234806255,0.00045564009633499103,away_from_healthy
Mean angle excursion - rhindlimb - hip (°),0.0013232338350621592,-1.57421838158767,-0.33783155526009323,0.0004470301444718269,away_from_healthy
Mean phase acceleration during swing - rhindlimb - lHindpaw (rad/s^2)_cos,0.0009255194805194808,-0.17039936132746258,-0.4784905160197654,0.0004428522938201116,away_from_healthy
Mean angle velocity during swing - rhindlimb - ankle (rad/s)_sin,0.004611787666507746,-0.05737191355477306,-0.09514197300108877,0.00043877457765363414,away_from_healthy
Mean phase during stance - rhindlimb - knee (°)_cos,0.004163352427481262,3.385135297451214e-05,0.10476005301629535,0.0004361530210284589,towards_healthy
Mean angle acceleration during swing - rhindlimb - ankle (rad/s^2)_cos,0.0016439583556662727,-0.12182965617042102,-0.2630516643169001,0.0004324459815256874,away_from_healthy
Mean step jerk Y during stance - lHindpaw (m/s^3),0.0037971951359532887,3.1607979186448247,0.11149696399628194,0.00042337572936024075,towards_healthy
Mean step acceleration Y during stance - hip (m/s^2),0.004231348111487035,-0.02561694232280072,-0.09951246706127068,0.00042107188956912346,away_from_healthy
Mean angle velocity during swing - rhindlimb - lHindpaw (rad/s)_cos,0.001363769498998332,-0.13774103644226265,-0.29181719768336845,0.00039797139348374456,away_from_healthy
Mean phase value - rhindlimb - ankle (°)_cos,0.0005896407685881371,-0.048775653285012655,-0.6739552538333003,0.0003973914938642803,away_from_healthy
Mean angle acceleration - rhindlimb - ankle (rad/s^2)_cos,0.0017030707519917602,-0.1609927416345388,-0.231421863711142,0.00039412780745786926,away_from_healthy
Mean angle acceleration during stance - rhindlimb - hip (rad/s^2)_cos,0.001293873225128111,-0.09884781235413143,-0.2919656680427987,0.0003777665605372195,away_from_healthy
Mean step velocity X during swing - knee (m/s),0.0028742017666822544,0.007495875510479366,0.12498450397033396,0.0003592306821194391,towards_healthy
Mean phase during stance - rhindlimb - knee (°)_sin,0.005131382138757381,0.0006512618761450872,0.06908125388184176,0.0003544823122922468,towards_healthy
Mean angle velocity during stance - rhindlimb - ankle (rad/s)_cos,0.002074413772138708,-0.08155576145945154,-0.167328490944661,0.00034710852608679186,away_from_healthy
Mean phase acceleration - rhindlimb - knee (rad/s^2)_cos,0.0014080326591183981,-0.1694765942627262,-0.24597880183086224,0.00034634618642866643,away_from_healthy
Mean step jerk X during stance - knee (m/s^3),0.0027257102175056746,10.526420845527142,0.12268929796301364,0.00033441547303638444,towards_healthy
Mean angle acceleration - rhindlimb - knee (rad/s^2)_cos,0.0017398334182641213,-0.12212325018516179,-0.18853470204976586,0.0003280189751286518,away_from_healthy
Mean phase value - rhindlimb - knee (°)_cos,0.0022469551818767937,0.001739317790841688,0.1446257232940338,0.00032496751838820856,towards_healthy
Mean phase during swing - rhindlimb - ankle (°)_cos,0.0008572405372405373,-1.0740032262201993e-05,-0.3609611790371639,0.00030943055504079617,away_from_healthy
Mean phase velocity - rhindlimb - ankle (rad/s)_sin,0.0018089009252621295,0.028433542756625893,0.16991863632235246,0.0003073659784627827,towards_healthy
Mean angle acceleration during swing - rhindlimb - lHindpaw (rad/s^2)_cos,0.0012641659427528992,-0.1058468940180376,-0.2415512601471668,0.0003053608765070939,away_from_healthy
Mean step jerk X during stance - ankle (m/s^3),0.0010449514308291687,30.03439247089409,0.28995948736641336,0.0003029935812060259,towards_healthy
Mean phase acceleration - rhindlimb - ankle (rad/s^2)_cos,0.0037014157568495496,-0.06098067346283895,-0.08148622855349932,0.0003016144103341661,away_from_healthy
Mean angle acceleration - rhindlimb - hip (rad/s^2)_sin,0.0016131739517262237,-0.12477833836969944,-0.18312234231798244,0.000295408192606462,away_from_healthy
Mean angle acceleration during swing - rhindlimb - ankle (rad/s^2)_sin,0.0010784563220413027,-0.18076988629591795,-0.2622442366274396,0.0002828189549097576,away_from_healthy
Mean angle velocity during stance - rhindlimb - hip (rad/s)_cos,0.0009536173584869239,0.09775941276109434,0.2867869222057829,0.00027348498720247363,towards_healthy
Mean step jerk Y during stance - hip (m/s^3),0.0015036277846681792,3.8302322186483213,0.18157552700465646,0.0002730220074199687,towards_healthy
Mean angle acceleration - rhindlimb - lHindfingers (rad/s^2)_sin,0.0036066052975332013,-0.05074056640916119,-0.07521453223455907,0.00027126913040864247,away_from_healthy
