epoch,train_loss,val_loss
137,8.177407950162888,8.169466614723206
138,8.187514424324036,8.17471694946289
139,8.181074023246765,8.171318531036377
140,8.177545875310898,8.16932499408722
141,8.177886068820953,8.168870568275452
142,8.17594900727272,8.170949101448059
143,8.1760213971138,8.169163227081299
144,8.176163107156754,8.166695594787598
145,8.174877792596817,8.16748559474945
146,8.175454914569855,8.169447898864746
147,8.178181439638138,8.168302416801453
148,8.17881965637207,8.167761087417603
149,8.174154937267303,8.166766881942749
150,8.173882216215134,8.166719913482666
151,8.173389256000519,8.16720724105835
152,8.174572557210922,8.166355729103088
153,8.17386019229889,8.166781663894653
154,8.17359647154808,8.172961950302124
155,8.188280493021011,8.173593044281006
156,8.18388494849205,8.169229865074158
157,8.177181333303452,8.168686747550964
158,8.17264273762703,8.16578221321106
159,8.171441704034805,8.164292573928833
160,8.171586751937866,8.165151000022888
161,8.173960715532303,8.164724707603455
162,8.172440469264984,8.164355039596558
163,8.173193544149399,8.164870858192444
164,8.169515609741211,8.163627624511719
165,8.170074790716171,8.162903547286987
166,8.169288605451584,8.163840055465698
167,8.170629769563675,8.162015557289124
168,8.169978976249695,8.162370681762695
169,8.167961120605469,8.162877082824707
170,8.169011861085892,8.165418982505798
171,8.167750716209412,8.161999821662903
172,8.168786525726318,8.16120994091034
173,8.16847014427185,8.16200864315033
174,8.168361186981201,8.160656094551086
175,8.166196495294571,8.160318970680237
176,8.168134987354279,8.160355925559998
177,8.166768312454224,8.161846160888672
178,8.167024195194244,8.167000651359558
179,8.16646757721901,8.15967071056366
180,8.16463428735733,8.160454630851746
181,8.170163601636887,8.160989761352539
182,8.167278736829758,8.161947846412659
183,8.167615085840225,8.168963551521301
184,8.16953331232071,8.159642934799194
185,8.165037721395493,8.159494876861572
186,8.167396813631058,8.162106037139893
187,8.168843626976013,8.158810377120972
188,8.164426773786545,8.158719897270203
189,8.165997415781021,8.160186409950256
190,8.164731949567795,8.159265637397766
191,8.165165573358536,8.158458590507507
192,8.165135502815247,8.157928943634033
193,8.164426386356354,8.157227873802185
194,8.163109213113785,8.159697532653809
195,8.164613991975784,8.158609986305237
196,8.165762275457382,8.159522533416748
197,8.165848582983017,8.157245755195618
198,8.163497000932693,8.157597064971924
199,8.162200599908829,8.15768837928772
200,8.161966770887375,8.156747698783875
201,8.162751376628876,8.158329844474792
202,8.166756212711334,8.164725422859192
203,8.168741166591644,8.15895688533783
204,8.165031015872955,8.156993746757507
205,8.161413252353668,8.155092597007751
206,8.165527552366257,8.156950950622559
207,8.165318369865417,8.168935179710388
208,8.170457392930984,8.167405009269714
209,8.165237426757812,8.158791422843933
210,8.161278873682022,8.15984845161438
211,8.161320596933365,8.15702772140503
212,8.16226002573967,8.155882000923157
213,8.162182688713074,8.156423449516296
214,8.16148155927658,8.15598452091217
215,8.159933179616928,8.155726194381714
216,8.161515831947327,8.157969236373901
217,8.161156237125397,8.155747890472412
218,8.161656826734543,8.154902577400208
219,8.158241868019104,8.1550931930542
220,8.159513086080551,8.156474113464355
221,8.159581691026688,8.156543731689453
222,8.159032106399536,8.155548214912415
223,8.16117200255394,8.154977679252625
224,8.162197768688202,8.154591679573059
225,8.157630622386932,8.155165910720825
226,8.162681996822357,8.153034090995789
227,8.158210694789886,8.153842568397522
228,8.15752363204956,8.153680205345154
229,8.194223463535309,8.154134154319763
230,8.159119129180908,8.154370665550232
231,8.156963169574738,8.153203010559082
232,8.156335026025772,8.1524076461792
233,8.158599019050598,8.152752041816711
234,8.16027495265007,8.154762387275696
235,8.159499734640121,8.153244853019714
236,8.158212929964066,8.153100490570068
237,8.15723741054535,8.152449488639832
238,8.157204002141953,8.156400561332703
239,8.156826466321945,8.152861833572388
240,8.156090885400772,8.152386546134949
241,8.15808790922165,8.151902794837952
242,8.155497193336487,8.151811838150024
243,8.156474500894547,8.151552677154541
244,8.156833350658417,8.152139663696289
245,8.156816244125366,8.153000950813293
246,8.153975516557693,8.15272045135498
247,8.154861629009247,8.151807308197021
248,8.155078023672104,8.151260614395142
249,8.155208259820938,8.150909423828125
250,8.154114425182343,8.150882840156555
251,8.15625250339508,8.152365803718567
252,8.161403357982635,8.15614902973175
253,8.158609330654144,8.153699517250061
254,8.155423194169998,8.151816010475159
255,8.153640359640121,8.150393962860107
256,8.154939860105515,8.149340748786926
257,8.154267966747284,8.161311626434326
258,8.153733342885971,8.152362823486328
259,8.153612703084946,8.156416535377502
260,8.15391144156456,8.14953887462616
261,8.16324707865715,8.157323837280273
262,8.158161669969559,8.152694344520569
263,8.156795710325241,8.15039050579071
264,8.155621856451035,8.151220679283142
265,8.153421103954315,8.151362776756287
266,8.152951151132584,8.150343656539917
267,8.15511703491211,8.150642991065979
268,8.154454916715622,8.14994204044342
269,8.155220210552216,8.16098415851593
270,8.160365253686905,8.15510869026184
271,8.161837935447693,8.149690508842468
272,8.153372079133987,8.150185585021973
273,8.153196841478348,8.15078341960907
274,8.153736978769302,8.1494642496109
275,8.15291541814804,8.148046612739563
276,8.15452590584755,8.147237181663513
277,8.153355240821838,8.148804426193237
278,8.154978662729263,8.150206446647644
279,8.15808293223381,8.150521039962769
280,8.15168771147728,8.14976954460144
281,8.15140300989151,8.147749900817871
282,8.155604422092438,8.152405738830566
283,8.154155790805817,8.149093985557556
284,8.152397453784943,8.14862585067749
285,8.151699632406235,8.147570013999939
286,8.15128156542778,8.14869511127472
287,8.151717573404312,8.148114800453186
288,8.151220560073853,8.148027777671814
289,8.150911033153534,8.147436499595642
290,8.152112007141113,8.149842381477356
291,8.151523172855377,8.147298097610474
292,8.15098950266838,8.147644877433777
293,8.150017082691193,8.146955490112305
294,8.151656150817871,8.146463990211487
295,8.150964230298996,8.146379709243774
296,8.150160431861877,8.147225618362427
297,8.152994185686111,8.148257493972778
298,8.149229377508163,8.146318554878235
299,8.150375187397003,8.147633075714111
300,8.15092220902443,8.147034168243408
301,8.151373147964478,8.148060917854309
302,8.154430031776428,8.148065209388733
303,8.150521606206894,8.146499514579773
304,8.15001791715622,8.145268082618713
305,8.150611847639084,8.146443843841553
306,8.150440961122513,8.147504806518555
307,8.150177031755447,8.147167444229126
308,8.149327903985977,8.147456288337708
309,8.155224770307541,8.145409345626831
310,8.14940196275711,8.146235823631287
311,8.15092259645462,8.14804470539093
312,8.150689363479614,8.14653217792511
313,8.149616718292236,8.147600769996643
314,8.149488538503647,8.147786498069763
315,8.148333102464676,8.160566449165344
316,8.15247893333435,8.148563504219055
317,8.149085253477097,8.147295236587524
318,8.152114689350128,8.148981928825378
319,8.150590866804123,8.147050738334656
320,8.147320061922073,8.155891180038452
321,8.14842665195465,8.154112696647644
322,8.15803948044777,8.152878642082214
323,8.152431279420853,8.148393511772156
324,8.149525135755539,8.146231174468994
325,8.14728108048439,8.145354151725769
326,8.14677020907402,8.146475076675415
327,8.146668165922165,8.146130323410034
328,8.146376579999924,8.14542531967163
329,8.147684574127197,8.144648432731628
330,8.149759322404861,8.144820928573608
331,8.147547632455826,8.146898984909058
332,8.14664414525032,8.144134402275085
333,8.146736979484558,8.143676280975342
334,8.145896166563034,8.14324951171875
335,8.146567672491074,8.14444363117218
336,8.146235674619675,8.146226644515991
337,8.146725922822952,8.147911429405212
338,8.150840282440186,8.151015043258667
339,8.149666637182236,8.145162224769592
340,8.147021770477295,8.143641352653503
341,8.14925017952919,8.144725799560547
342,8.145245343446732,8.146004676818848
343,8.145428359508514,8.147685527801514
344,8.148120671510696,8.145536303520203
345,8.14617308974266,8.145062923431396
346,8.146700382232666,8.144310116767883
347,8.146972686052322,8.143570184707642
348,8.145823508501053,8.142829895019531
349,8.14622163772583,8.142472743988037
350,8.146871954202652,8.143974304199219
351,8.145737707614899,8.141951560974121
352,8.145250827074051,8.144890546798706
353,8.146338194608688,8.143760442733765
354,8.146284282207489,8.14262068271637
355,8.145427823066711,8.143587827682495
356,8.145532876253128,8.142073035240173
357,8.145114690065384,8.141936540603638
358,8.14567044377327,8.141378402709961
359,8.14434677362442,8.145095348358154
360,8.144959509372711,8.142358541488647
361,8.14705103635788,8.146403193473816
362,8.145231515169144,8.14308786392212
363,8.1441111266613,8.145230054855347
364,8.144817888736725,8.141798853874207
365,8.146163761615753,8.148383975028992
366,8.151357233524323,8.14685833454132
367,8.161652445793152,8.151779890060425
368,8.155592322349548,8.146295189857483
369,8.15064549446106,8.142716884613037
370,8.14599472284317,8.142502546310425
371,8.144410789012909,8.145015716552734
372,8.143994987010956,8.142569303512573
373,8.144533276557922,8.139978289604187
374,8.144562363624573,8.14090871810913
375,8.14245754480362,8.141768217086792
376,8.144777059555054,8.139909625053406
377,8.146000742912292,8.144184350967407
378,8.14717897772789,8.142781376838684
379,8.14386186003685,8.14108431339264
380,8.145156234502792,8.140182852745056
381,8.142578691244125,8.142447471618652
382,8.14452949166298,8.141170382499695
383,8.14308613538742,8.140172123908997
384,8.14211329817772,8.142473697662354
385,8.142834693193436,8.142800688743591
386,8.143347680568695,8.142243146896362
387,8.14587289094925,8.14255940914154
388,8.142348378896713,8.14194130897522
389,8.141775161027908,8.14029836654663
390,8.141460686922073,8.13947319984436
391,8.143964678049088,8.13911247253418
392,8.143852263689041,8.14558756351471
393,8.148643434047699,8.141719222068787
394,8.14557695388794,8.140666365623474
395,8.143675357103348,8.13914680480957
396,8.145590990781784,8.141382098197937
397,8.142738163471222,8.13942801952362
398,8.141683518886566,8.139310359954834
399,8.143162161111832,8.137627124786377
400,8.144727259874344,8.140197277069092
401,8.142815351486206,8.13868260383606
402,8.142749667167664,8.139646649360657
403,8.141278237104416,8.140969276428223
404,8.148671120405197,8.142871260643005
405,8.142332077026367,8.14056670665741
406,8.14312294125557,8.139758586883545
407,8.143408089876175,8.138860702514648
408,8.140109956264496,8.14258360862732
409,8.1504487991333,8.144685864448547
410,8.144705146551132,8.141067385673523
411,8.141301721334457,8.139984130859375
412,8.142646431922913,8.13885223865509
413,8.14119479060173,8.137641787528992
414,8.143429011106491,8.139625310897827
415,8.141683965921402,8.139719128608704
416,8.14114859700203,8.139421582221985
417,8.139923602342606,8.14024019241333
418,8.140268385410309,8.138520359992981
419,8.139361053705215,8.138970255851746
420,8.145247459411621,8.139461994171143
421,8.141677051782608,8.138842463493347
422,8.14008778333664,8.137807846069336
423,8.138962477445602,8.137327671051025
424,8.139693915843964,8.136954665184021
425,8.141500741243362,8.13788092136383
426,8.138962149620056,8.137803077697754
427,8.142851173877716,8.137500405311584
428,8.14475554227829,8.139731407165527
429,8.153058499097824,8.144351363182068
430,8.156874150037766,8.155643105506897
431,8.173324346542358,8.163936138153076
432,8.162914723157883,8.14886200428009
433,8.150640100240707,8.14618730545044
434,8.146823436021805,8.14272165298462
435,8.145655453205109,8.14322805404663
436,8.144634902477264,8.1441330909729
437,8.143574446439743,8.139605641365051
438,8.142740964889526,8.139728665351868
439,8.14145764708519,8.139247179031372
440,8.140115082263947,8.137198328971863
441,8.14184644818306,8.13826048374176
442,8.141435146331787,8.136701464653015
443,8.141386955976486,8.140480160713196
444,8.13939955830574,8.137099266052246
445,8.139916241168976,8.139113664627075
446,8.140743494033813,8.137110710144043
447,8.139788836240768,8.139043807983398
448,8.140460699796677,8.138357639312744
449,8.140537291765213,8.13784146308899
450,8.139846831560135,8.13948369026184
451,8.138888478279114,8.136438488960266
452,8.142738908529282,8.13778293132782
453,8.140849322080612,8.139633536338806
454,8.140016794204712,8.137694716453552
455,8.138526409864426,8.136563897132874
456,8.13726195693016,8.135917782783508
457,8.137909919023514,8.13547170162201
458,8.13950765132904,8.136639595031738
459,8.137639313936234,8.136833190917969
460,8.140083253383636,8.136128664016724
461,8.138436198234558,8.136355996131897
462,8.139480322599411,8.136480569839478
463,8.138781428337097,8.137405276298523
464,8.140970975160599,8.136274933815002
465,8.138254433870316,8.13679575920105
466,8.139426231384277,8.14946985244751
467,8.13858300447464,8.138344764709473
468,8.137744277715683,8.136850118637085
469,8.138816267251968,8.135636687278748
470,8.14003849029541,8.139511227607727
471,8.13973742723465,8.137750387191772
472,8.139418512582779,8.135538578033447
473,8.137374997138977,8.13679313659668
474,8.138210088014603,8.135764837265015
475,8.137914448976517,8.137107968330383
476,8.139570474624634,8.138050079345703
477,8.139287173748016,8.136052966117859
478,8.136712938547134,8.137153029441833
479,8.137133628129959,8.13614296913147
480,8.138023644685745,8.136021733283997
481,8.137812912464142,8.134531617164612
482,8.138436555862427,8.136780381202698
483,8.139154702425003,8.136181235313416
484,8.136794954538345,8.136168360710144
485,8.14043390750885,8.138682842254639
486,8.139409691095352,8.13757574558258
487,8.138452291488647,8.142574191093445
488,8.137645363807678,8.134102940559387
489,8.1375070810318,8.13634181022644
490,8.13727194070816,8.13498055934906
491,8.137664169073105,8.137024879455566
492,8.138380408287048,8.13569164276123
493,8.137030690908432,8.134836912155151
494,8.136673957109451,8.135355591773987
495,8.136064738035202,8.134710311889648
496,8.136890858411789,8.13507604598999
497,8.135960280895233,8.135575890541077
498,8.135500878095627,8.135740280151367
499,8.135493129491806,8.13499665260315
500,8.15732055902481,8.164000511169434
501,8.168829619884491,8.150134444236755
502,8.147822827100754,8.139987707138062
503,8.143133282661438,8.137388586997986
504,8.14012536406517,8.135896563529968
505,8.137583583593369,8.13516390323639
506,8.137752443552017,8.136235237121582
507,8.137369990348816,8.134985566139221
508,8.136315196752548,8.136190176010132
509,8.136881172657013,8.135167121887207
510,8.136895537376404,8.133933901786804
511,8.136318653821945,8.135335564613342
512,8.135090947151184,8.135500192642212
513,8.135326832532883,8.13404095172882
514,8.136869937181473,8.136284470558167
515,8.139379799365997,8.136847972869873
516,8.138671576976776,8.134168148040771
517,8.13596647977829,8.133046984672546
518,8.13649183511734,8.136129975318909
519,8.134992122650146,8.133638620376587
520,8.13608855009079,8.135810494422913
521,8.139211803674698,8.139301180839539
522,8.137990176677704,8.135193705558777
523,8.13766235113144,8.133756160736084
524,8.153164625167847,8.132614970207214
525,8.136201083660126,8.134975552558899
526,8.13964456319809,8.141613125801086
527,8.148189395666122,8.147814154624939
528,8.145295172929764,8.139342665672302
529,8.139854609966278,8.136220455169678
530,8.137036174535751,8.138092875480652
531,8.135896533727646,8.13425612449646
532,8.135848373174667,8.133816719055176
533,8.139061361551285,8.14588487148285
534,8.13939318060875,8.134717226028442
535,8.136418163776398,8.134533524513245
536,8.13618579506874,8.135733962059021
537,8.13432627916336,8.133744955062866
538,8.134860098361969,8.133487224578857
539,8.135687857866287,8.133811354637146
540,8.134322077035904,8.134933114051819
541,8.133516281843185,8.134566903114319
542,8.13754454255104,8.132972359657288
543,8.136890143156052,8.136833310127258
544,8.13581794500351,8.1351398229599
545,8.134188622236252,8.135439038276672
546,8.13475051522255,8.134340763092041
547,8.134510040283203,8.133853435516357
548,8.133504629135132,8.132271766662598
549,8.135370880365372,8.132229328155518
550,8.139998525381088,8.13440203666687
551,8.135947585105896,8.133866429328918
552,8.135249346494675,8.132346868515015
553,8.133973181247711,8.133071184158325
554,8.133794665336609,8.132265210151672
555,8.135577619075775,8.13513696193695
556,8.136471420526505,8.135181427001953
557,8.1346076130867,8.13236665725708
558,8.13381889462471,8.13400948047638
559,8.134181320667267,8.132830262184143
560,8.133733987808228,8.134443283081055
561,8.134177476167679,8.132440447807312
562,8.133876234292984,8.13515591621399
563,8.13403832912445,8.134609580039978
564,8.133378505706787,8.132616877555847
565,8.134142011404037,8.131551742553711
566,8.133524119853973,8.13202428817749
567,8.133006304502487,8.134405136108398
568,8.134200900793076,8.133064031600952
569,8.138026654720306,8.139398574829102
570,8.136126905679703,8.131836771965027
571,8.133117347955704,8.132898211479187
572,8.13247001171112,8.132798910140991
573,8.134622544050217,8.133404612541199
574,8.132611066102982,8.132974982261658
575,8.144943565130234,8.162769675254822
576,8.151138573884964,8.137184739112854
577,8.141054064035416,8.141759276390076
578,8.142757624387741,8.137528657913208
579,8.138794898986816,8.13498306274414
580,8.136043012142181,8.132166385650635
581,8.134322851896286,8.132298707962036
582,8.133248925209045,8.133161902427673
583,8.132183849811554,8.133059859275818
584,8.138026893138885,8.134876608848572
585,8.133392721414566,8.133399248123169
586,8.133489578962326,8.132248520851135
587,8.13362517952919,8.133805513381958
588,8.13291597366333,8.135113596916199
589,8.135195255279541,8.134204268455505
590,8.132516324520111,8.132565379142761
591,8.132459282875061,8.131370902061462
592,8.132675468921661,8.134039282798767
593,8.135071605443954,8.134004831314087
594,8.135019421577454,8.133295893669128
595,8.137301951646805,8.13297688961029
596,8.13467326760292,8.131702780723572
597,8.133306115865707,8.13172960281372
598,8.132812976837158,8.130509853363037
599,8.132938146591187,8.132829427719116
600,8.132700562477112,8.130976796150208
601,8.132742673158646,8.131442189216614
602,8.133740156888962,8.133700966835022
603,8.133713752031326,8.132266759872437
604,8.134150266647339,8.132474660873413
605,8.132532358169556,8.13167953491211
606,8.131631314754486,8.132664203643799
607,8.131135880947113,8.130298018455505
608,8.131161838769913,8.131523251533508
609,8.131121784448624,8.13171923160553
610,8.131831049919128,8.130684852600098
611,8.131834417581558,8.131173253059387
612,8.131038427352905,8.130504250526428
613,8.13518351316452,8.134764075279236
614,8.138682931661606,8.137296080589294
615,8.133191049098969,8.136122226715088
616,8.134101688861847,8.131750702857971
617,8.13289213180542,8.130293130874634
618,8.130671083927155,8.13091778755188
619,8.131537795066833,8.130447626113892
620,8.131113499403,8.130300760269165
621,8.131024569272995,8.132548809051514
622,8.132329851388931,8.132299423217773
623,8.13314089179039,8.132737040519714
624,8.131726503372192,8.130467891693115
625,8.131216496229172,8.13383173942566
626,8.132230669260025,8.13147747516632
627,8.130738705396652,8.13123893737793
628,8.134365171194077,8.132614254951477
629,8.132985770702362,8.13282823562622
630,8.132394015789032,8.13126254081726
631,8.131965428590775,8.131670832633972
632,8.133063971996307,8.12995982170105
633,8.131136506795883,8.131804823875427
634,8.132013499736786,8.130224823951721
635,8.132938981056213,8.132880330085754
636,8.131198525428772,8.132369041442871
637,8.131377935409546,8.130394101142883
638,8.130563229322433,8.12958025932312
639,8.130980908870697,8.135368824005127
640,8.129541456699371,8.130338072776794
641,8.136482834815979,8.131608605384827
642,8.131306827068329,8.132026553153992
643,8.141128838062286,8.145100712776184
644,8.137754201889038,8.13735318183899
645,8.13253429532051,8.132222890853882
646,8.133566498756409,8.131717920303345
647,8.131792604923248,8.130552411079407
648,8.131263881921768,8.130490183830261
649,8.130821585655212,8.12979769706726
650,8.13155746459961,8.131134867668152
651,8.130012094974518,8.130556106567383
652,8.131120949983597,8.132095575332642
653,8.134806275367737,8.133100271224976
654,8.131000250577927,8.13306713104248
655,8.137661665678024,8.145602107048035
656,8.140369415283203,8.13844645023346
657,8.135233283042908,8.133362174034119
658,8.131719410419464,8.135889530181885
659,8.131505727767944,8.13327956199646
660,8.1317617893219,8.13251793384552
661,8.1306511759758,8.132985949516296
662,8.131145745515823,8.131577253341675
663,8.130420953035355,8.129332900047302
664,8.130849212408066,8.130212783813477
665,8.130180478096008,8.12922751903534
666,8.129847556352615,8.129533648490906
667,8.130695164203644,8.129335880279541
668,8.129434496164322,8.129812121391296
669,8.129602015018463,8.132061958312988
670,8.130061149597168,8.131466627120972
671,8.139276802539825,8.131993532180786
672,8.131368577480316,8.129433274269104
673,8.128946214914322,8.129950284957886
674,8.128840267658234,8.129487156867981
675,8.130024284124374,8.13483440876007
676,8.13315036892891,8.133892178535461
677,8.134329676628113,8.131733775138855
678,8.135251700878143,8.143135905265808
679,8.131863534450531,8.1304030418396
680,8.129556089639664,8.128808736801147
681,8.129855424165726,8.13038945198059
682,8.12966725230217,8.129331231117249
683,8.129099071025848,8.130074143409729
684,8.129362106323242,8.130300879478455
685,8.130494803190231,8.129605412483215
686,8.129518389701843,8.130303025245667
687,8.130331665277481,8.129136562347412
688,8.129276096820831,8.128355026245117
689,8.130507946014404,8.130814552307129
690,8.130805939435959,8.130063652992249
691,8.130147218704224,8.128937482833862
692,8.128655195236206,8.128538846969604
693,8.128610104322433,8.129188418388367
694,8.12968897819519,8.127710461616516
695,8.12897476553917,8.129392504692078
696,8.129691570997238,8.128161907196045
697,8.129071950912476,8.127992510795593
698,8.129287093877792,8.131340503692627
699,8.132754802703857,8.13325560092926
700,8.132555574178696,8.129040002822876
701,8.129248470067978,8.12920618057251
702,8.12870317697525,8.130352973937988
703,8.130624055862427,8.129012107849121
704,8.128845006227493,8.128767013549805
705,8.128641843795776,8.12900424003601
706,8.128506749868393,8.129814982414246
707,8.129710048437119,8.136615872383118
708,8.129478693008423,8.134904146194458
709,8.134187430143356,8.131702423095703
710,8.133803457021713,8.129668474197388
711,8.132446736097336,8.130346417427063
712,8.133784413337708,8.134031176567078
713,8.129763573408127,8.12815248966217
714,8.128949701786041,8.128701567649841
715,8.129313349723816,8.135577082633972
716,8.13473179936409,8.128595352172852
717,8.132820218801498,8.127145648002625
718,8.12816807627678,8.129530668258667
719,8.128381460905075,8.126335382461548
720,8.126610040664673,8.127152681350708
721,8.127241551876068,8.128376364707947
722,8.128191143274307,8.128742575645447
723,8.127557337284088,8.130382180213928
724,8.128253370523453,8.128822207450867
725,8.127669304609299,8.127196669578552
726,8.127612382173538,8.127102017402649
727,8.128995269536972,8.127447605133057
728,8.126846492290497,8.134045958518982
729,8.127246856689453,8.128909826278687
730,8.128869116306305,8.126712203025818
731,8.132926881313324,8.130457043647766
732,8.129532098770142,8.130018711090088
733,8.129197180271149,8.129648208618164
734,8.127666026353836,8.12773871421814
735,8.128181099891663,8.128240704536438
736,8.127825856208801,8.12794291973114
737,8.126991987228394,8.129919290542603
738,8.127146869897842,8.127771377563477
739,8.149972558021545,8.1619713306427
740,8.155305594205856,8.143921732902527
741,8.1445272564888,8.13730013370514
742,8.13901862502098,8.134958386421204
743,8.133078068494797,8.130695581436157
744,8.135802507400513,8.131011128425598
745,8.133594900369644,8.131889820098877
746,8.130982518196106,8.12941837310791
747,8.129757940769196,8.12810730934143
748,8.129471242427826,8.128481030464172
749,8.134380161762238,8.129869937896729
750,8.128770381212234,8.13029134273529
751,8.129677295684814,8.127567887306213
752,8.130929589271545,8.163599133491516
753,8.134932398796082,8.135276675224304
754,8.131001770496368,8.128458738327026
755,8.129127085208893,8.128082633018494
756,8.128543943166733,8.127745985984802
757,8.128102838993073,8.126770257949829
758,8.130069255828857,8.132410883903503
759,8.127929002046585,8.126631140708923
760,8.127111166715622,8.126550316810608
761,8.128508567810059,8.132474422454834
762,8.13446831703186,8.128801107406616
763,8.129689276218414,8.127771973609924
764,8.129481732845306,8.12848711013794
765,8.132288098335266,8.128876686096191
766,8.127680033445358,8.126639366149902
767,8.128882080316544,8.127387523651123
768,8.129659503698349,8.126952767372131
769,8.127461075782776,8.126493334770203
770,8.126393347978592,8.128191590309143
771,8.126277536153793,8.126213192939758
772,8.125818967819214,8.126006245613098
773,8.127287834882736,8.12645971775055
774,8.125365406274796,8.125896096229553
775,8.128743916749954,8.127015709877014
