feature,importance,change_score,change_effect_size,combined_rank,direction
Mean angle at swing - rhindlimb - ankle (°)_cos,0.0009147785800537223,-0.09331724074792414,-0.9396346059271636,0.0008595576105793896,away_from_healthy
Mean angle velocity during swing - rhindlimb - knee (rad/s)_cos,0.001942937291910127,0.18859223441680328,0.41268545267336526,0.0008018219558278932,towards_healthy
Mean step velocity Y at peak - lHindfingers (m/s),0.04431289957318549,-0.0004658091898350064,-0.017688984744114393,0.0007838502045175513,away_from_healthy
Mean angle during swing - rhindlimb - ankle (°)_cos,0.0012082291936738397,-1.4634195370621939e-05,-0.6368753554988734,0.0007694913972451439,away_from_healthy
Mean phase at peak - rhindlimb - lHindpaw (°)_sin,0.004295242095682257,-0.031074192571543313,-0.17900946042569024,0.0007688889699457918,away_from_healthy
Mean phase during swing - rhindlimb - lHindpaw (°)_sin,0.0008148699563261849,-0.0016802707024225969,-0.9399858532437637,0.0007659662311799774,away_from_healthy
Mean step velocity Y at swing - ankle (m/s),0.010030573127114447,-0.0021272574548846374,-0.0762792109456672,0.0007651242034691036,away_from_healthy
Mean step acceleration Y at swing - lHindpaw (m/s^2),0.004752764307553445,-0.3174382201811925,-0.16090186623618785,0.0007647286468660924,away_from_healthy
Mean phase at stance - rhindlimb - ankle (°)_cos,0.001212845138055222,0.027443980362746645,0.6237830789056317,0.0007565522744518123,towards_healthy
Mean angle at peak - rhindlimb - ankle (°)_cos,0.005779020013025862,-0.01981144070129126,-0.13037089983753564,0.0007534160392773085,away_from_healthy
Mean step acceleration X during stance - knee (m/s^2),0.004855726234355451,0.0798257258123487,0.15341578701627828,0.0007449450617792308,towards_healthy
Mean angle at peak - rhindlimb - ankle (°)_sin,0.0050366398001499635,-0.008888236861671062,-0.1422564888168971,0.0007164946934047721,away_from_healthy
Mean phase at peak - rhindlimb - hip (°)_cos,0.0031793056973184026,-0.03473988152384962,-0.22233677816942152,0.0007068765855574597,away_from_healthy
Mean phase acceleration during swing - rhindlimb - ankle (rad/s^2)_sin,0.000989093800063102,-0.49991705283369364,-0.7131201590918905,0.000705342728057802,away_from_healthy
Mean phase velocity - rhindlimb - hip (rad/s)_sin,0.001497948850383744,0.05379205753134347,0.4695825293309171,0.000703410609971538,towards_healthy
Mean phase acceleration during swing - rhindlimb - hip (rad/s^2)_cos,0.0027554318861900927,-0.12082342302041293,-0.2542256921773573,0.0007005015785142376,away_from_healthy
Mean phase at peak - rhindlimb - lHindpaw (°)_cos,0.004196845759916412,-0.03862969339688793,-0.16385935957618938,0.0006876924584599492,away_from_healthy
Mean step jerk X at peak - hip (m/s^3),0.003560491226441843,44.37760939998549,0.19027352340215398,0.000677467210697546,towards_healthy
Mean step velocity Y during stance - ankle (m/s),0.001084110042004779,0.007037179160095296,0.6104343349202922,0.0006617779924715974,towards_healthy
Mean phase acceleration at swing - rhindlimb - ankle (rad/s^2)_sin,0.001843914344201047,0.22899396973125136,0.3449138035946454,0.0006359915099611094,towards_healthy
Mean phase velocity during stance - rhindlimb - hip (rad/s)_cos,0.0022064911931189393,0.09775941276109623,0.2867869222057907,0.0006327928181487635,towards_healthy
Mean angle at peak - rhindlimb - lHindpaw (°)_sin,0.008738996039682255,0.005706687178881176,0.07238248331233722,0.0006325502350088819,towards_healthy
Mean angle at peak - rhindlimb - lHindpaw (°)_cos,0.009215977634869942,0.0020182619114097466,0.06820377893099715,0.0006285645012416834,towards_healthy
Mean step acceleration X at touchdown - knee (m/s^2),0.0025976354198736576,-2.6586014926624646,-0.2415370048895512,0.000627425079111295,away_from_healthy
Mean phase velocity - rhindlimb - hip (rad/s)_cos,0.0015087626459225198,0.00582437121575885,0.4152466692522291,0.0006265086634115066,towards_healthy
Mean angle acceleration during stance - rhindlimb - knee (rad/s^2)_cos,0.0018033152651187633,-0.173931313180827,-0.3434023982121836,0.000619262786774423,away_from_healthy
Mean angle value - rhindlimb - lHindfingers (°)_sin,0.0005910533910533911,-0.06468287060084593,-1.038321399581079,0.0006137033842256998,away_from_healthy
Mean angle during swing - rhindlimb - knee (°)_cos,0.0014090063827551062,-6.987448352924197e-06,-0.42932605794639384,0.0006049231559295575,away_from_healthy
Mean angle velocity at stance - rhindlimb - hip (rad/s)_sin,0.0013990673903717381,-0.2929199463786714,-0.4304912463104856,0.0006022862645534882,away_from_healthy
Mean phase during swing - rhindlimb - lHindpaw (°)_cos,0.000765625,-1.4263975591122247e-05,-0.7837614965752118,0.0006000673958153965,away_from_healthy
Mean step jerk Y during swing - knee (m/s^3),0.0009212347270704242,-17.026876615994617,-0.6505045406920555,0.0005992673730025174,away_from_healthy
Mean angle value - rhindlimb - knee (°)_cos,0.0012357320099255584,-0.01585065092085492,-0.4846042737725523,0.0005988410132474716,away_from_healthy
Mean phase at touchdown - rhindlimb - ankle (°)_cos,0.000816406782992212,0.021985607100301285,0.7279565056592932,0.0005943086289435554,towards_healthy
Mean angle during swing - rhindlimb - ankle (°)_sin,0.0009162437562437562,-0.0007592665361716294,-0.6391915058729571,0.0005856552263001412,away_from_healthy
Mean phase acceleration during swing - rhindlimb - hip (rad/s^2)_sin,0.001758918688238848,0.22120913499403372,0.32724082618339523,0.0005755900047286944,towards_healthy
Mean step acceleration X at peak - lHindfingers (m/s^2),0.006069767582166939,-0.815538425383993,-0.09357443908699546,0.0005679750968897,away_from_healthy
Mean phase velocity during swing - rhindlimb - lHindpaw (rad/s)_cos,0.0012957859553520315,-0.18760191390616204,-0.4343968560333802,0.0005628853450971325,away_from_healthy
Mean angle at touchdown - rhindlimb - hip (°)_sin,0.0008966048615903689,0.01811264941670221,0.6166959891116537,0.0005529326219607898,towards_healthy
Mean angle acceleration at stance - rhindlimb - ankle (rad/s^2)_sin,0.00147245306475403,0.27511763549502255,0.3753025666885964,0.0005526154145306775,towards_healthy
Mean angle velocity at stance - rhindlimb - knee (rad/s)_sin,0.00141024162345918,0.25082314021358587,0.39093002086033957,0.0005513057872770163,towards_healthy
Mean angle at touchdown - rhindlimb - ankle (°)_sin,0.0009321386228385358,0.015168601460150422,0.5911107456406309,0.0005509971563865178,towards_healthy
Mean angle during stance - rhindlimb - knee (°)_cos,0.0015785750440356822,6.410178462923355e-06,0.3352006368447005,0.0005291393600679118,towards_healthy
Mean phase acceleration at touchdown - rhindlimb - knee (rad/s^2)_sin,0.0023198434617100637,0.1499487555168983,0.22772431249433162,0.0005282847574123946,towards_healthy
Mean angle value - rhindlimb - ankle (°)_cos,0.0006137112665112665,-0.050417006117926544,-0.8450466821628247,0.0005186146695712908,away_from_healthy
Mean step velocity X at peak - knee (m/s),0.0010462081128747797,0.029939318337334375,0.4897127948099566,0.000512341498908759,towards_healthy
Mean angle at peak - rhindlimb - hip (°)_sin,0.0022927166436300327,-0.003084708675935688,-0.21973296579187102,0.0005037854278252113,away_from_healthy
Mean step velocity Y at stance - lHindpaw (m/s),0.0009409653804050354,-0.01389656244815475,-0.5334591916870781,0.0005019666312363942,away_from_healthy
Mean step jerk Y during swing - ankle (m/s^3),0.00045655862300923234,-21.31164874342754,-1.0566515425834613,0.0004824233732824863,away_from_healthy
